ID,Edad,Ciudad,Puntaje,Ingreso
5858,39,Guadalajara,66,11486
5859,21,Guadalajara,90,36222
5860,46,CDMX,81,34121
5861,61,Guadalajara,57,23767
5862,51,CDMX,72,43915
5863,30,Puebla,87,15017
5864,59,Guadalajara,79,20094
5865,26,CDMX,64,36236
5866,59,CDMX,59,12664
5867,48,Guadalajara,87,34921
5868,24,Puebla,64,34845
5869,21,Guadalajara,79,19573
5870,36,CDMX,95,6683
5871,59,Puebla,75,14390
5872,47,Toluca,94,38777
5873,48,Monterrey,63,36777
5874,52,Guadalajara,52,47667
5875,38,CDMX,85,34111
5876,48,Puebla,75,34980
5877,36,Puebla,63,40380
5878,48,Toluca,80,28808
5879,49,Guadalajara,63,12226
5880,19,Puebla,89,27447
5881,27,Toluca,59,42109
5882,19,CDMX,58,22926
5883,19,Toluca,95,22621
5884,41,Guadalajara,89,16167
5885,34,Toluca,92,10709
5886,49,Puebla,91,18240
5887,33,Puebla,67,40031
5888,33,Monterrey,85,37146
5889,63,Toluca,85,12998
5890,56,CDMX,61,45508
5891,48,Guadalajara,99,15812
5892,60,Monterrey,89,36101
5893,41,Toluca,52,19228
5894,18,CDMX,67,29747
5895,28,Monterrey,56,34790
5896,38,Puebla,80,6882
5897,21,Guadalajara,50,43955
5898,24,Toluca,80,23659
5899,43,CDMX,62,28258
5900,64,Puebla,78,28886
5901,29,Monterrey,52,46560
5902,48,Guadalajara,78,36343
5903,34,Monterrey,84,23407
5904,50,Monterrey,64,8950
5905,28,CDMX,70,8889
5906,45,Puebla,68,35410
5907,49,Toluca,77,33968
5908,18,CDMX,53,23976
5909,64,Guadalajara,94,28016
5910,45,Monterrey,62,14211
5911,59,Guadalajara,64,27742
5912,24,CDMX,97,28553
5913,19,CDMX,88,34332
5914,59,Toluca,81,18089
5915,41,Monterrey,52,9436
5916,21,CDMX,79,22087
5917,61,Guadalajara,69,30428
5918,36,Toluca,51,13497
5919,43,Guadalajara,99,33154
5920,28,Monterrey,74,31509
5921,57,Toluca,60,45404
5922,60,Toluca,50,49747
5923,28,Toluca,97,46833
5924,62,Puebla,98,39349
5925,20,Toluca,97,8957
5926,29,Guadalajara,59,42358
5927,20,Guadalajara,66,19913
5928,59,Monterrey,79,14797
5929,44,CDMX,84,12531
5930,19,CDMX,99,18825
5931,33,Puebla,68,11911
5932,19,Toluca,95,37316
5933,47,Puebla,83,10731
5934,37,Monterrey,81,22279
5935,55,Monterrey,61,49223
5936,45,CDMX,92,29416
5937,42,Monterrey,66,33000
5938,49,Toluca,55,17045
5939,27,Guadalajara,62,41299
5940,59,Monterrey,88,15666
5941,57,Puebla,71,23245
5942,50,Toluca,60,37566
5943,30,Monterrey,56,32339
5944,58,Monterrey,94,9852
5945,59,Toluca,94,21414
5946,64,Monterrey,70,19281
5947,54,Guadalajara,50,33031
5948,33,CDMX,79,21626
5949,62,Toluca,68,28302
5950,39,Puebla,96,35112
5951,37,Monterrey,95,10511
5952,60,CDMX,78,43276
5953,44,Puebla,84,9668
5954,58,Puebla,69,11087
5955,33,Guadalajara,85,12015
5956,51,CDMX,88,36419
5957,49,Toluca,50,44430
5958,43,CDMX,72,36314
5959,42,CDMX,80,16614
5960,19,Puebla,84,9003
5961,29,Guadalajara,96,31235
5962,57,Guadalajara,94,38366
5963,26,CDMX,71,37837
5964,29,CDMX,95,13139
5965,43,Monterrey,56,14585
5966,26,Puebla,82,8659
5967,27,Toluca,94,31225
5968,49,Toluca,85,10634
5969,51,Guadalajara,93,44590
5970,37,Puebla,56,8682
5971,56,Guadalajara,76,40451
5972,19,Toluca,51,9562
5973,18,CDMX,66,9652
5974,53,Puebla,50,26315
5975,41,Puebla,95,14502
5976,44,Monterrey,79,9713
5977,19,CDMX,71,10413
5978,48,CDMX,77,26984
5979,31,Guadalajara,82,25487
5980,19,Puebla,75,7075
5981,46,Guadalajara,84,38550
5982,32,CDMX,60,25190
5983,29,Monterrey,56,37263
5984,54,Puebla,77,47293
5985,45,CDMX,74,16909
5986,37,Monterrey,90,34212
5987,56,Toluca,80,19962
5988,41,CDMX,52,20853
5989,38,Toluca,82,39822
5990,27,Guadalajara,83,19375
5991,63,Toluca,70,49361
5992,31,CDMX,86,7109
5993,54,Toluca,98,6320
5994,35,Puebla,68,20987
5995,41,CDMX,86,42185
5996,31,Monterrey,70,8699
5997,51,Toluca,63,33209
5998,29,Puebla,59,44330
5999,39,Guadalajara,56,27547
6000,23,Guadalajara,78,27939
6001,53,Toluca,89,19202
6002,62,Guadalajara,57,34220
6003,53,Monterrey,88,26762
6004,39,CDMX,62,13796
6005,31,Puebla,95,6722
6006,33,Toluca,68,48364
6007,53,Guadalajara,60,16674
6008,42,CDMX,51,7812
6009,49,Monterrey,98,47541
6010,50,Guadalajara,55,7278
6011,62,Guadalajara,78,40118
6012,53,Puebla,90,8623
6013,37,Monterrey,54,11530
6014,35,Monterrey,90,20987
6015,55,Toluca,79,5924
6016,20,Puebla,88,24546
6017,40,Toluca,85,42297
6018,49,Puebla,76,17270
6019,62,Monterrey,99,23953
6020,33,Puebla,67,40583
6021,22,Puebla,98,28356
6022,21,Puebla,85,9578
6023,38,CDMX,65,9462
6024,57,CDMX,54,5888
6025,31,Monterrey,58,27332
6026,56,Puebla,83,24862
6027,48,Monterrey,83,24973
6028,31,CDMX,85,6723
6029,23,Puebla,80,28410
6030,29,Toluca,69,13602
6031,33,CDMX,66,23614
6032,34,CDMX,69,49154
6033,62,CDMX,77,23444
6034,40,Puebla,70,7613
6035,31,Guadalajara,68,47772
6036,24,Toluca,52,28082
6037,63,Toluca,79,20980
6038,49,Monterrey,54,49866
6039,32,Puebla,91,5677
6040,61,CDMX,55,16102
6041,34,Guadalajara,52,45498
6042,58,Puebla,98,48211
6043,64,Puebla,91,8004
6044,61,Guadalajara,73,13986
6045,51,CDMX,93,38496
6046,22,Puebla,50,31269
6047,62,Toluca,99,19173
6048,44,Toluca,85,26118
6049,40,Guadalajara,64,37958
6050,57,CDMX,90,19089
6051,31,Guadalajara,87,47956
6052,32,Puebla,93,48067
6053,60,Toluca,67,25250
6054,50,Monterrey,72,31065
6055,48,Guadalajara,96,18690
6056,52,Monterrey,78,18740
6057,34,Monterrey,90,48069
6058,45,Toluca,71,43807
6059,36,Guadalajara,73,44213
6060,63,Monterrey,94,46597
6061,40,Puebla,97,9045
6062,49,CDMX,62,10624
6063,57,CDMX,82,25542
6064,30,Toluca,99,48779
6065,37,Guadalajara,71,25495
6066,52,Guadalajara,84,44602
6067,22,CDMX,66,14033
6068,26,Puebla,71,26604
6069,46,CDMX,54,25442
6070,23,CDMX,74,8247
6071,42,Guadalajara,55,45748
6072,48,Monterrey,66,30474
6073,39,Puebla,80,10586
6074,19,Guadalajara,66,12940
6075,62,CDMX,82,23606
6076,22,Monterrey,88,47217
6077,44,Puebla,97,45747
6078,42,Toluca,86,39282
6079,25,Puebla,97,7883
6080,18,Puebla,53,41594
6081,37,CDMX,92,35495
6082,61,CDMX,63,17567
6083,40,Toluca,62,9339
6084,49,Toluca,76,38442
6085,28,Toluca,73,27673
6086,56,Guadalajara,76,20426
6087,64,Guadalajara,57,21486
6088,41,CDMX,96,15549
6089,28,CDMX,99,8993
6090,46,Toluca,88,17219
6091,43,Guadalajara,70,8708
6092,33,Monterrey,90,33788
6093,52,Guadalajara,60,6495
6094,37,CDMX,80,34434
6095,63,Guadalajara,76,41160
6096,20,CDMX,91,49466
6097,18,Toluca,95,12537
6098,64,Toluca,97,40553
6099,18,Toluca,76,27203
6100,34,Monterrey,57,10588
6101,19,Monterrey,82,33308
6102,46,CDMX,61,42570
6103,37,Puebla,84,20211
6104,23,Monterrey,83,42659
6105,25,CDMX,65,8525
6106,46,Guadalajara,85,24901
6107,50,Toluca,51,9777
6108,20,Toluca,61,9189
6109,52,Toluca,76,28317
6110,22,CDMX,66,36501
6111,44,Toluca,69,23297
6112,61,Monterrey,70,15649
6113,29,Guadalajara,79,28719
6114,37,Toluca,91,6150
6115,62,CDMX,69,19301
6116,37,Guadalajara,57,33434
6117,26,Toluca,67,41905
6118,56,Puebla,67,25520
6119,21,Toluca,67,6510
6120,36,Monterrey,51,33546
6121,55,Guadalajara,61,18982
6122,44,Monterrey,81,8915
6123,62,Puebla,91,19734
6124,60,Puebla,57,27709
6125,30,Monterrey,59,24636
6126,30,Guadalajara,60,37684
6127,39,Puebla,63,15957
6128,45,Puebla,75,41706
6129,64,Toluca,96,38841
6130,62,CDMX,79,39960
6131,39,Puebla,91,45975
6132,60,Guadalajara,53,36828
6133,36,Guadalajara,88,45151
6134,25,Toluca,60,33129
6135,25,Guadalajara,73,42939
6136,59,Toluca,71,13298
6137,43,Puebla,52,11480
6138,43,Puebla,86,32544
6139,40,Puebla,51,7857
6140,60,Puebla,61,9349
6141,30,CDMX,70,6428
6142,45,CDMX,54,44491
6143,26,Puebla,56,28163
6144,37,Guadalajara,53,32677
6145,36,Toluca,92,35904
6146,56,Monterrey,90,20718
6147,29,Toluca,85,19809
6148,32,Monterrey,71,18272
6149,48,Monterrey,78,16828
6150,31,Puebla,58,49431
6151,28,Monterrey,75,12856
6152,43,Puebla,61,16223
6153,59,CDMX,97,44413
6154,44,Guadalajara,50,40689
6155,28,Monterrey,57,13166
6156,55,Guadalajara,82,17637
6157,51,Puebla,53,5878
6158,60,Monterrey,63,15704
6159,36,Toluca,78,13502
6160,23,CDMX,63,20266
6161,63,CDMX,58,39089
6162,55,Monterrey,58,49356
6163,59,CDMX,75,25759
6164,45,Toluca,98,20046
6165,18,Guadalajara,96,30270
6166,52,Toluca,91,15806
6167,57,CDMX,66,46230
6168,25,Guadalajara,90,42988
6169,64,Toluca,53,40892
6170,24,Puebla,95,34512
6171,28,Puebla,52,45954
6172,56,Guadalajara,78,10099
6173,21,Guadalajara,74,35311
6174,42,Guadalajara,70,13552
6175,29,Puebla,61,16627
6176,43,Toluca,50,30309
6177,55,Guadalajara,50,6350
6178,63,Puebla,94,17276
6179,29,Guadalajara,95,16739
6180,60,Guadalajara,97,26302
6181,54,Guadalajara,56,43498
6182,63,Puebla,59,17384
6183,41,Toluca,64,38094
6184,33,Puebla,89,7120
6185,30,Puebla,60,5993
6186,42,Guadalajara,95,26759
6187,21,Monterrey,94,23150
6188,28,Monterrey,72,30756
6189,49,Monterrey,62,40549
6190,24,Puebla,76,44787
6191,63,Guadalajara,90,40673
6192,28,Monterrey,66,13290
6193,45,CDMX,99,21627
6194,58,CDMX,62,12938
6195,40,CDMX,61,43262
6196,62,Toluca,78,7709
6197,40,Guadalajara,70,32629
6198,45,Puebla,69,49186
6199,60,Puebla,69,29085
6200,64,Guadalajara,80,45563
6201,43,Toluca,57,35832
6202,42,Guadalajara,73,28472
6203,46,Toluca,60,25762
6204,36,Monterrey,88,14507
6205,50,Monterrey,82,14578
6206,53,Toluca,91,11711
6207,31,Guadalajara,64,20979
6208,31,Monterrey,53,20049
6209,52,Guadalajara,50,29997
6210,47,Monterrey,81,45830
6211,45,Guadalajara,60,20833
6212,34,Guadalajara,79,25185
6213,20,CDMX,86,26746
6214,33,Toluca,68,26857
6215,63,Puebla,85,14603
6216,47,Toluca,83,16441
6217,46,Guadalajara,56,9570
6218,62,Guadalajara,94,37316
6219,32,Toluca,69,23467
6220,63,Guadalajara,61,17845
6221,42,Monterrey,81,49638
6222,55,Guadalajara,51,47310
6223,59,Toluca,71,31943
6224,64,Toluca,90,9833
6225,55,Toluca,97,44569
6226,40,CDMX,89,8340
6227,42,CDMX,73,48532
6228,59,CDMX,99,17312
6229,24,CDMX,80,41612
6230,39,CDMX,53,5639
6231,34,CDMX,73,49188
6232,35,CDMX,92,20211
6233,58,Toluca,66,18496
6234,27,Puebla,89,33845
6235,27,CDMX,68,45919
6236,24,Toluca,89,35089
6237,55,Puebla,87,46145
6238,44,CDMX,83,43168
6239,50,Puebla,96,34672
6240,18,Puebla,82,20945
6241,61,Monterrey,55,22702
6242,51,Guadalajara,85,13719
6243,21,Monterrey,62,41027
6244,34,Puebla,96,41251
6245,21,Toluca,58,24403
6246,60,CDMX,84,31809
6247,43,Guadalajara,83,47527
6248,21,CDMX,65,30150
6249,18,Toluca,67,15226
6250,24,Guadalajara,67,42172
6251,47,Monterrey,87,47172
6252,26,Puebla,99,43705
6253,52,Toluca,92,39202
6254,25,Puebla,81,13729
6255,41,Puebla,56,28938
6256,36,CDMX,72,42721
6257,53,Toluca,72,14766
6258,60,Puebla,95,13384
6259,44,Monterrey,67,30762
6260,49,Guadalajara,56,33724
6261,31,Toluca,91,30050
6262,35,CDMX,89,25653
6263,45,Toluca,73,18507
6264,46,CDMX,63,12378
6265,33,Guadalajara,99,47773
6266,52,Monterrey,54,40205
6267,64,Puebla,95,16571
6268,48,Toluca,71,42320
6269,21,CDMX,71,35190
6270,54,Guadalajara,59,28580
6271,34,Puebla,75,41522
6272,56,Guadalajara,64,11265
6273,63,Monterrey,87,49489
6274,43,Puebla,90,11741
6275,56,Puebla,91,6837
6276,58,Puebla,98,22409
6277,21,CDMX,50,22042
6278,47,Puebla,63,22061
6279,47,Guadalajara,85,33986
6280,39,CDMX,80,25205
6281,28,Puebla,77,40143
6282,19,Guadalajara,83,11859
6283,61,Guadalajara,84,39356
6284,29,Toluca,88,25965
6285,47,Guadalajara,72,17854
6286,53,Monterrey,95,38013
6287,35,Puebla,93,36654
6288,43,Puebla,68,46848
6289,24,Puebla,67,48171
6290,18,Guadalajara,64,28054
6291,43,Guadalajara,50,13192
6292,40,Puebla,74,7184
6293,43,CDMX,75,41019
6294,62,CDMX,84,21281
6295,23,Monterrey,64,10863
6296,23,Toluca,53,14702
6297,61,Monterrey,64,41539
6298,25,Puebla,91,18536
6299,41,Puebla,87,47088
6300,39,Puebla,94,21077
6301,36,Toluca,88,30273
6302,54,Guadalajara,50,36052
6303,35,Toluca,71,7419
6304,48,Monterrey,60,18518
6305,54,Guadalajara,95,12396
6306,47,Guadalajara,87,24012
6307,59,Monterrey,86,45077
6308,50,Guadalajara,75,16981
6309,27,CDMX,76,38453
6310,54,Monterrey,62,7756
6311,29,Monterrey,56,10023
6312,47,CDMX,57,31418
6313,44,Toluca,95,26219
6314,56,Toluca,72,23356
6315,26,Toluca,75,22094
6316,38,Guadalajara,93,42853
6317,29,CDMX,76,10646
6318,46,Monterrey,58,48927
6319,50,Monterrey,95,16991
6320,60,Monterrey,87,23978
6321,32,Guadalajara,96,22476
6322,19,Guadalajara,62,40723
6323,56,Toluca,56,29787
6324,61,Guadalajara,60,31157
6325,35,Toluca,59,49791
6326,20,Toluca,82,14635
6327,24,Monterrey,88,19932
6328,60,Guadalajara,99,41911
6329,35,Toluca,52,45412
6330,61,CDMX,90,40765
6331,55,CDMX,78,42976
6332,54,Guadalajara,86,14946
6333,50,Monterrey,94,24363
6334,61,Monterrey,65,19387
6335,48,Toluca,65,8605
6336,28,Guadalajara,93,46405
6337,21,CDMX,99,14152
6338,35,Toluca,92,37898
6339,21,Toluca,98,40415
6340,51,Puebla,56,35343
6341,46,Guadalajara,64,44441
6342,41,Toluca,87,36848
6343,39,CDMX,55,48394
6344,19,Puebla,67,8729
6345,61,CDMX,68,42199
6346,23,Monterrey,51,36455
6347,59,Puebla,52,34812
6348,42,Puebla,95,6024
6349,38,Toluca,74,31228
6350,33,Monterrey,85,44807
6351,48,Toluca,98,21921
6352,31,Guadalajara,77,37179
6353,56,CDMX,87,42359
6354,45,CDMX,77,37037
6355,49,Toluca,81,38275
6356,45,CDMX,90,41692
6357,26,CDMX,85,13872
6358,62,Guadalajara,88,30335
6359,39,Monterrey,85,25607
6360,49,Puebla,92,39961
6361,22,Toluca,72,29466
6362,40,Toluca,51,20762
6363,22,Guadalajara,59,23930
6364,59,Guadalajara,55,9655
6365,49,Puebla,57,10019
6366,27,Monterrey,64,41342
6367,56,Toluca,94,44314
6368,32,Guadalajara,78,24664
6369,24,Toluca,77,21924
6370,46,CDMX,71,27546
6371,64,Toluca,83,19830
6372,20,Monterrey,69,17642
6373,36,Monterrey,82,28086
6374,27,Toluca,64,42947
6375,45,CDMX,56,35462
6376,46,Monterrey,73,44140
6377,32,Guadalajara,75,49329
6378,52,Toluca,99,37076
6379,23,CDMX,59,49782
6380,29,Guadalajara,64,48339
6381,64,Toluca,86,46358
6382,55,CDMX,73,27203
6383,30,Guadalajara,60,49366
6384,46,Monterrey,89,32856
6385,36,Toluca,70,14486
6386,20,Toluca,89,37158
6387,25,Monterrey,87,19681
6388,25,Puebla,64,16701
6389,37,Guadalajara,64,20372
6390,64,Monterrey,86,31611
6391,21,Toluca,94,10523
6392,38,Guadalajara,63,25233
6393,20,Guadalajara,92,29955
6394,62,Puebla,70,8763
6395,25,Toluca,93,47621
6396,40,CDMX,69,24442
6397,33,Puebla,82,30882
6398,30,Puebla,52,7465
6399,20,CDMX,89,9451
6400,26,CDMX,72,21061
6401,31,Puebla,93,5015
6402,30,Guadalajara,96,9410
6403,24,Monterrey,72,23964
6404,32,Monterrey,76,10135
6405,24,Puebla,84,12948
6406,55,Guadalajara,74,9789
6407,51,CDMX,81,46028
6408,58,Puebla,71,13602
6409,39,Toluca,57,12232
6410,41,Guadalajara,87,48819
6411,54,Toluca,67,9835
6412,61,Toluca,77,31066
6413,18,Puebla,77,33381
6414,27,Guadalajara,60,41111
6415,60,Toluca,61,15769
6416,33,Guadalajara,51,21656
6417,63,Monterrey,86,5819
6418,25,Toluca,53,40383
6419,42,Toluca,90,18148
6420,29,Guadalajara,94,11069
6421,42,Monterrey,94,10640
6422,34,Toluca,96,41752
6423,43,Puebla,83,26274
6424,63,Guadalajara,72,12701
6425,31,Guadalajara,62,24365
6426,58,Toluca,56,8039
6427,53,Monterrey,81,36915
6428,40,Toluca,72,48642
6429,60,CDMX,98,49897
6430,23,Toluca,57,46215
6431,64,CDMX,99,7487
6432,22,Puebla,96,39126
6433,60,Guadalajara,96,32058
6434,42,Guadalajara,86,33108
6435,35,Monterrey,83,13499
6436,30,Toluca,97,11131
6437,60,Puebla,78,40934
6438,31,CDMX,86,29984
6439,45,Monterrey,72,5825
6440,35,Puebla,87,6191
6441,45,Puebla,78,48094
6442,44,CDMX,93,19707
6443,49,CDMX,54,44553
6444,64,Guadalajara,89,33769
6445,26,Toluca,60,11813
6446,57,Monterrey,63,31350
6447,49,Toluca,98,27025
6448,37,Monterrey,91,33992
6449,45,Puebla,51,21917
6450,50,CDMX,84,48827
6451,21,CDMX,94,27894
6452,63,Puebla,98,38975
6453,51,Puebla,84,29992
6454,20,Monterrey,91,48736
6455,43,Puebla,77,6237
6456,25,Monterrey,57,9943
6457,23,Toluca,81,31519
6458,33,CDMX,53,31756
6459,41,CDMX,94,48060
6460,56,CDMX,56,26220
6461,47,Toluca,88,33694
6462,62,Toluca,97,33250
6463,30,Guadalajara,76,18942
6464,22,Monterrey,86,38227
6465,42,Monterrey,66,46609
6466,37,Guadalajara,59,17769
6467,35,CDMX,53,21503
6468,64,Monterrey,72,15447
6469,35,Monterrey,63,13509
6470,19,CDMX,54,27865
6471,27,Puebla,51,21134
6472,62,Puebla,95,21201
6473,64,Guadalajara,73,46353
6474,29,Toluca,67,23936
6475,64,Monterrey,76,18258
6476,30,Monterrey,73,26762
6477,64,Guadalajara,78,8228
6478,28,Guadalajara,60,8410
6479,36,Monterrey,97,5408
6480,52,CDMX,67,10773
6481,56,CDMX,97,41765
6482,43,Toluca,53,45075
6483,63,Monterrey,82,14179
6484,31,Monterrey,63,10617
6485,62,Monterrey,93,7701
6486,61,Monterrey,91,8907
6487,41,Guadalajara,81,18841
6488,58,Puebla,53,30330
6489,18,Monterrey,69,18407
6490,60,Puebla,70,37199
6491,39,CDMX,52,31286
6492,40,Toluca,74,24859
6493,36,CDMX,53,11816
6494,35,Monterrey,96,21548
6495,29,CDMX,60,31831
6496,45,Guadalajara,65,22368
6497,45,Puebla,85,24045
6498,50,Monterrey,55,38385
6499,36,Guadalajara,80,17105
6500,45,Puebla,89,29644
6501,54,Guadalajara,62,10639
6502,43,CDMX,72,35330
6503,52,Monterrey,53,16616
6504,51,CDMX,86,25580
6505,52,Toluca,91,37768
6506,57,Monterrey,86,31974
6507,33,CDMX,93,35550
6508,55,Monterrey,82,29761
6509,30,Puebla,91,15701
6510,40,Monterrey,78,25822
6511,39,Monterrey,86,19970
6512,33,Puebla,68,26192
6513,45,CDMX,69,40847
6514,52,Monterrey,81,28103
6515,62,Guadalajara,93,33857
6516,63,Monterrey,65,48646
6517,25,CDMX,54,22311
6518,61,Puebla,98,26443
6519,39,CDMX,95,21944
6520,38,Toluca,61,38957
6521,43,Monterrey,94,19974
6522,57,Monterrey,70,40136
6523,38,Puebla,63,31314
6524,42,Monterrey,86,34852
6525,58,Guadalajara,71,9953
6526,18,Guadalajara,79,29282
6527,23,CDMX,72,16237
6528,40,Puebla,54,42148
6529,40,Toluca,78,33448
6530,60,CDMX,79,36771
6531,60,Puebla,67,7588
6532,40,Puebla,95,19815
6533,49,CDMX,99,11356
6534,47,CDMX,50,25069
6535,30,Monterrey,88,46889
6536,60,Toluca,66,19695
6537,35,Guadalajara,52,25783
6538,40,Monterrey,91,6403
6539,32,Puebla,56,46159
6540,50,Toluca,76,33327
6541,38,Toluca,77,7285
6542,56,CDMX,93,13862
6543,40,Toluca,80,6728
6544,44,Toluca,64,16430
6545,62,Puebla,97,39017
6546,61,Monterrey,57,38646
6547,35,Toluca,55,33922
6548,41,CDMX,77,16543
6549,64,Monterrey,53,31563
6550,57,CDMX,79,30553
6551,59,Toluca,92,45470
6552,24,Monterrey,66,12578
6553,37,Toluca,83,26263
6554,44,Puebla,55,15668
6555,23,Monterrey,85,21922
6556,44,CDMX,84,17232
6557,26,Puebla,88,14092
6558,62,Guadalajara,88,39234
6559,48,CDMX,65,48975
6560,38,Toluca,51,45482
6561,43,CDMX,57,23117
6562,57,Guadalajara,64,38258
6563,62,CDMX,76,36190
6564,30,Puebla,65,28095
6565,40,CDMX,50,23302
6566,37,Monterrey,59,15226
6567,54,Guadalajara,56,45934
6568,45,CDMX,97,15903
6569,34,Guadalajara,59,27409
6570,45,Puebla,61,47446
6571,58,Monterrey,66,19885
6572,19,Toluca,94,11099
6573,42,CDMX,61,31076
6574,58,Puebla,64,47927
6575,23,Guadalajara,95,14726
6576,28,Guadalajara,81,14540
6577,55,Puebla,81,13102
6578,23,CDMX,75,17754
6579,62,Toluca,63,41612
6580,28,CDMX,99,38363
6581,31,Monterrey,75,13330
6582,19,CDMX,54,5241
6583,57,Monterrey,87,23747
6584,20,Guadalajara,99,5134
6585,52,Monterrey,95,32835
6586,50,Toluca,53,25145
6587,41,Puebla,77,40394
6588,36,Monterrey,50,48084
6589,35,CDMX,62,36119
6590,41,Monterrey,92,36093
6591,62,Guadalajara,52,12179
6592,52,Monterrey,98,39278
6593,18,Toluca,99,24180
6594,53,Monterrey,74,11907
6595,42,Toluca,91,42280
6596,62,CDMX,65,42070
6597,60,Guadalajara,70,48728
6598,51,Puebla,62,9406
6599,42,CDMX,93,35003
6600,33,CDMX,85,24748
6601,51,Puebla,57,28152
6602,46,Monterrey,93,14591
6603,36,Monterrey,68,14742
6604,40,Monterrey,96,8411
6605,36,Guadalajara,65,21466
6606,42,CDMX,61,43464
6607,33,Toluca,69,34698
6608,26,Puebla,67,48880
6609,18,CDMX,61,15475
6610,59,Monterrey,97,36108
6611,36,Puebla,74,23824
6612,50,Toluca,60,10760
6613,51,CDMX,71,23166
6614,33,CDMX,95,36891
6615,61,Guadalajara,83,30180
6616,57,CDMX,62,44194
6617,35,CDMX,95,21088
6618,51,Toluca,87,17525
6619,42,Toluca,61,45674
6620,62,Puebla,88,13922
6621,23,Monterrey,85,19282
6622,38,Toluca,77,39846
6623,23,Puebla,76,22361
6624,49,CDMX,88,34586
6625,58,Puebla,62,45561
6626,60,Puebla,92,6637
6627,56,Puebla,89,18916
6628,48,Puebla,76,35926
6629,59,Toluca,80,47941
6630,27,Monterrey,51,24684
6631,47,Puebla,67,41772
6632,35,Guadalajara,75,21966
6633,41,CDMX,91,30035
6634,26,CDMX,80,15168
6635,48,CDMX,87,13475
6636,32,CDMX,71,32473
6637,21,CDMX,85,40166
6638,57,Puebla,68,39006
6639,26,Monterrey,63,8466
6640,62,Guadalajara,63,26902
6641,26,Toluca,99,10363
6642,43,Guadalajara,78,40934
6643,21,Toluca,66,38547
6644,34,Toluca,99,7134
6645,33,Guadalajara,99,46379
6646,32,Puebla,86,31402
6647,52,CDMX,58,32714
6648,22,Puebla,50,25073
6649,22,CDMX,53,19583
6650,37,Monterrey,56,42723
6651,32,Toluca,60,46166
6652,35,Guadalajara,63,28756
6653,64,Monterrey,91,24774
6654,19,CDMX,68,28634
6655,46,Puebla,89,36143
6656,30,Guadalajara,52,12249
6657,21,Toluca,57,49830
6658,59,Monterrey,78,36268
6659,62,Toluca,99,8796
6660,27,CDMX,86,23918
6661,48,Toluca,92,23564
6662,58,Puebla,58,35712
6663,25,Monterrey,68,33786
6664,20,Monterrey,61,20312
6665,63,Puebla,76,30973
6666,26,Toluca,86,18207
6667,47,Puebla,97,6446
6668,28,Guadalajara,74,5951
6669,52,Puebla,94,6717
6670,54,Toluca,87,43681
6671,59,Puebla,97,16390
6672,30,CDMX,99,26194
6673,53,Puebla,66,20477
6674,30,Puebla,93,22980
6675,29,Toluca,82,35950
6676,54,Guadalajara,88,11594
6677,27,Guadalajara,63,49693
6678,26,Toluca,77,24600
6679,24,Toluca,67,14098
6680,19,Toluca,82,16942
6681,40,CDMX,91,19012
6682,56,Monterrey,64,35702
6683,57,Puebla,60,15346
6684,56,Toluca,85,19428
6685,38,Toluca,64,10755
6686,40,Toluca,97,11283
6687,46,Guadalajara,79,6337
6688,31,Toluca,64,48455
6689,43,Puebla,98,25857
6690,22,Toluca,72,29936
6691,48,Puebla,92,44594
6692,42,CDMX,99,32640
6693,48,Monterrey,97,43435
6694,37,Guadalajara,64,21214
6695,61,Puebla,78,46532
6696,34,CDMX,60,31531
6697,62,Monterrey,94,13013
6698,19,Monterrey,67,40812
6699,42,Monterrey,89,10018
6700,30,Puebla,80,23617
6701,56,CDMX,58,32868
6702,45,Toluca,71,45235
6703,59,CDMX,60,47774
6704,23,CDMX,66,36090
6705,20,CDMX,82,41809
6706,52,Puebla,60,6889
6707,35,Puebla,88,29060
6708,28,Puebla,57,15091
6709,37,CDMX,53,24039
6710,22,Puebla,85,48289
6711,36,Monterrey,68,8718
6712,39,Puebla,73,26919
6713,36,Guadalajara,90,47016
6714,64,Puebla,98,14698
6715,33,Puebla,67,39398
6716,41,Puebla,82,26444
6717,58,Puebla,95,22375
6718,21,Guadalajara,85,42358
6719,32,Toluca,59,11866
6720,42,Puebla,63,33544
6721,61,Monterrey,56,46990
6722,52,Guadalajara,61,9921
6723,31,Toluca,71,46522
6724,36,Puebla,76,37759
6725,55,Toluca,97,27665
6726,53,Monterrey,86,29942
6727,24,Guadalajara,60,11249
6728,47,Guadalajara,85,5793
6729,36,Toluca,62,32679
6730,42,Puebla,81,18993
6731,33,CDMX,57,38754
6732,64,Guadalajara,56,30533
6733,57,CDMX,92,8595
6734,25,Guadalajara,92,7256
6735,35,Puebla,66,17101
6736,45,Puebla,71,34408
6737,33,Guadalajara,95,35946
6738,36,Toluca,83,48182
6739,59,Puebla,69,41944
6740,34,Puebla,57,12961
6741,62,Monterrey,71,20416
6742,30,Puebla,76,43022
6743,24,Monterrey,83,13429
6744,44,Puebla,70,18783
6745,27,Puebla,64,29290
6746,51,Toluca,54,39500
6747,53,Toluca,87,49021
6748,42,Puebla,66,38582
6749,23,Guadalajara,57,34285
6750,41,Guadalajara,68,44803
6751,35,Puebla,54,6186
6752,40,Guadalajara,72,23609
6753,23,Puebla,68,14176
6754,46,Toluca,63,30373
